School ID,School Name,Decile,Type,Authority,Gender,Regional Council,Education Region,TA with Auckland Local Board,Total,Female,Male,M?ori,Pasifika,Asian,MELAA,Other,European/ P?keh?,International fee paying,All Funded,Alternative Education,International fee paying,Secondary-Tertiary programme,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Year 13,Year 14,Year 15,Age 5,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20,Age 21,Age 22+,Level 1,Level 2,Level 3,Level 4a,Level 4b,Level 5,Taha M?ori,None,NZ M?ori,Samoan,Cook Is. M?ori,Tongan,Niue,Fijian,Tokelauan,Other Pacific,Soutth East Asian,Indian,Chinese,Other Asian,Middle Eastern,Latin American,African,Other,NZ European,Other European,International fee Paying
234,Dannevirke High School,4,Secondary (Year 9-15),State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Wellington,Tararua District,473,238,235,164,13,11,2,0,279,4,455,7,4,7,0,0,0,0,0,0,0,0,95,104,107,104,63,0,0,0,0,0,0,0,0,0,4,78,93,116,108,65,8,1,0,0,0,0,0,0,0,0,139,0,316,164,1,7,1,1,3,0,0,3,1,3,4,0,0,2,0,273,6,4
235,Tararua College,4,Secondary (Year 9-15),State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Wellington,Tararua District,318,162,156,104,6,7,1,0,198,2,311,5,2,0,0,0,0,0,0,0,0,0,73,78,60,67,40,0,0,0,0,0,0,0,0,0,0,65,74,64,68,41,6,0,0,0,0,0,0,0,12,36,0,0,263,104,2,1,0,0,2,0,1,0,1,1,5,0,0,1,0,195,3,2
236,Horowhenua College,3,Secondary (Year 9-15),State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Wellington,Horowhenua District,726,369,357,248,65,50,3,4,343,13,687,3,13,23,0,0,0,0,0,0,0,0,155,154,159,148,110,0,0,0,0,0,0,0,0,0,1,126,157,158,149,101,27,6,1,0,0,0,0,0,0,76,2,72,537,248,48,3,9,1,2,1,1,15,5,28,2,0,2,1,4,332,11,13
237,Waiopehu College,2,Secondary (Year 9-15),State: Not integrated,Co-Ed,Manawatu-Wanganui Region,Wellington,Horowhenua District,636,302,334,245,44,8,3,2,334,0,618,5,0,13,0,0,0,0,0,0,0,0,135,148,124,126,103,0,0,0,0,0,0,0,0,0,0,118,142,131,121,108,14,2,0,0,0,0,0,0,0,78,0,114,426,245,23,1,15,0,0,1,4,1,1,4,2,0,0,3,2,327,7,0
238,Kaitaia Abundant Life School,2,Composite (Year 1-15),State: Integrated,Co-Ed,Northland Region,Tai Tokerau,Far North District,227,117,110,133,2,3,4,0,85,0,227,0,0,0,13,22,14,18,10,18,19,20,28,17,21,11,16,0,0,13,22,13,19,10,18,17,24,24,19,21,11,15,1,0,0,0,0,0,0,0,0,3,0,224,0,133,1,0,0,0,1,0,0,1,1,1,0,0,1,3,0,74,11,0
240,Otaki College,4,Secondary (Year 7-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Kapiti Coast District,434,234,200,188,29,19,0,0,191,7,425,2,7,0,0,0,0,0,0,0,60,69,65,53,75,71,41,0,0,0,0,0,0,0,0,52,71,59,58,76,62,53,2,1,0,0,0,0,0,0,0,28,17,0,380,188,1,5,5,1,1,2,14,1,4,12,2,0,0,0,0,183,8,7
241,Wairarapa College,6,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Masterton District,960,448,512,213,23,22,4,27,662,9,936,2,9,13,0,0,0,0,0,0,0,0,219,187,195,198,161,0,0,0,0,0,0,0,0,0,0,173,196,197,191,173,24,4,1,1,0,0,0,0,0,23,0,0,913,213,15,4,0,0,1,0,3,6,7,1,8,0,1,3,27,649,13,9
242,Solway College,8,Secondary (Year 7-15),State: Integrated,Single Sex-Girls,Wellington Region,Wellington,Masterton District,140,140,0,24,7,4,3,1,98,3,137,0,3,0,0,0,0,0,0,0,12,13,21,22,29,20,21,2,0,0,0,0,0,0,0,10,11,23,18,33,17,21,5,2,0,0,0,0,0,0,0,10,43,0,84,24,1,2,0,0,2,0,2,2,0,0,2,0,0,3,1,91,7,3
243,Makoura College,2,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Masterton District,286,146,140,169,16,2,0,0,99,0,251,13,0,22,0,0,0,0,0,0,0,0,58,62,69,61,36,0,0,0,0,0,0,0,0,0,0,39,65,70,62,38,10,0,1,1,0,0,0,0,0,33,18,0,200,169,13,1,0,0,1,1,0,0,0,0,2,0,0,0,0,98,1,0
244,Chanel College,5,Secondary (Year 7-15),State: Integrated,Co-Ed,Wellington Region,Wellington,Masterton District,324,149,175,69,23,17,0,0,214,1,310,0,1,13,0,0,0,0,0,0,33,33,58,56,30,66,47,1,0,0,0,0,0,0,0,28,34,48,52,41,56,54,11,0,0,0,0,0,0,0,0,0,67,0,243,69,16,3,0,1,2,0,1,7,2,0,8,0,0,0,0,195,19,1
245,Rathkeale College,9,Secondary (Year 9-15),State: Integrated,Single Sex-Boys,Wellington Region,Wellington,Masterton District,300,0,300,33,5,9,0,1,232,20,276,0,20,4,0,0,0,0,0,0,0,0,63,70,51,53,63,0,0,0,0,0,0,0,0,0,0,50,71,52,57,50,20,0,0,0,0,0,0,0,0,0,9,0,267,33,3,1,0,0,0,0,1,0,2,2,5,0,0,0,1,221,11,20
246,St Matthew's Collegiate (Masterton),9,Secondary (Year 7-15),State: Integrated,Single Sex-Girls,Wellington Region,Wellington,Masterton District,352,352,0,32,1,7,0,2,297,13,339,0,13,0,0,0,0,0,0,0,31,29,66,53,65,67,41,0,0,0,0,0,0,0,0,25,31,59,56,60,77,32,12,0,0,0,0,0,0,0,0,0,0,0,339,32,0,0,0,0,0,0,1,0,1,1,5,0,0,0,2,286,11,13
247,Kapiti College,8,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Kapiti Coast District,"1,223",583,640,215,24,19,11,9,887,58,"1,157",8,58,0,0,0,0,0,0,0,0,0,328,269,260,211,155,0,0,0,0,0,0,0,0,0,2,272,281,241,214,168,39,2,2,1,1,0,0,0,0,94,0,0,"1,063",215,5,1,2,0,1,0,15,4,2,5,8,1,0,10,9,831,56,58
248,Paraparaumu College,8,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Kapiti Coast District,"1,224",614,610,155,29,62,15,2,961,0,"1,214",2,0,8,0,0,0,0,0,0,0,0,220,259,290,236,216,1,2,0,0,0,0,0,0,0,1,196,248,288,250,212,25,4,0,0,0,0,0,0,0,27,8,0,"1,179",155,15,6,0,1,1,0,6,26,9,18,9,3,3,9,2,855,106,0
249,Kuranui College,5,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,South Wairarapa District,492,236,256,153,13,12,2,4,308,0,481,2,0,9,0,0,0,0,0,0,0,0,115,110,114,82,71,0,0,0,0,0,0,0,0,0,0,91,118,110,88,77,8,0,0,0,0,0,0,0,0,24,0,0,457,153,3,1,3,0,4,0,2,5,0,4,3,0,1,1,4,286,22,0
250,Upper Hutt College,7,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Upper Hutt City,"1,100",532,568,269,67,62,27,4,630,41,"1,051",0,41,8,0,0,0,0,0,0,0,0,227,238,230,207,198,0,0,0,0,0,0,0,0,0,2,197,240,229,207,190,33,2,0,0,0,0,0,0,0,54,0,0,997,269,34,11,7,4,5,6,0,21,12,13,16,2,10,15,4,569,61,41
251,Heretaunga College,6,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Upper Hutt City,748,406,342,153,37,34,5,4,491,24,706,12,24,6,0,0,0,0,0,0,0,0,183,162,158,127,118,0,0,0,0,0,0,0,0,0,1,161,165,146,134,113,18,6,2,1,1,0,0,0,0,14,74,0,618,153,18,4,1,3,6,0,5,15,9,2,8,1,0,4,4,467,24,24
252,St Patrick's College (Silverstream),9,Secondary (Year 9-15),State: Integrated,Single Sex-Boys,Wellington Region,Wellington,Upper Hutt City,734,0,734,113,77,41,13,2,486,2,731,0,2,1,0,0,0,0,0,0,0,0,159,159,156,138,121,1,0,0,0,0,0,0,0,0,2,135,162,146,144,121,23,1,0,0,0,0,0,0,0,0,39,0,692,113,52,4,9,0,5,5,2,28,5,6,2,1,0,12,2,456,30,2
253,Aotea College,5,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Porirua City,957,499,458,271,250,61,20,0,350,5,942,5,5,5,0,0,0,0,0,0,0,0,218,207,190,173,169,0,0,0,0,0,0,0,0,0,2,186,211,188,183,157,27,2,0,0,1,0,0,0,0,108,0,0,834,271,136,43,3,1,6,60,1,15,20,6,20,4,12,4,0,328,22,5
254,Mana College,2,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Porirua City,359,150,209,216,95,13,5,2,27,1,352,6,1,0,0,0,0,0,0,0,0,0,64,74,79,60,77,4,1,0,0,0,0,0,0,0,0,54,72,81,56,54,27,9,5,1,0,0,21,4,5,26,0,0,296,216,44,26,1,6,6,12,0,5,5,2,1,0,0,5,2,27,0,1
255,Porirua College,1,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Porirua City,548,275,273,120,394,23,2,0,9,0,540,8,0,0,0,0,0,0,0,0,0,0,110,141,93,111,84,0,9,0,0,0,0,0,0,0,2,96,129,91,116,78,17,3,0,1,15,0,0,0,0,14,11,0,515,120,200,63,5,4,2,93,27,17,3,1,2,0,2,0,0,9,0,0
256,Bishop Viard College,2,Secondary (Year 7-15),State: Integrated,Co-Ed,Wellington Region,Wellington,Porirua City,451,211,240,81,260,42,19,1,45,3,447,1,3,0,0,0,0,0,0,0,59,54,68,74,78,54,52,11,1,0,0,0,0,0,0,51,55,66,69,78,55,46,19,10,1,1,0,0,0,0,0,38,111,0,298,81,157,26,5,1,0,48,23,37,4,0,1,0,19,0,1,40,5,3
257,Tawa College,9,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,"1,450",703,747,248,183,182,19,8,794,16,"1,431",0,16,3,0,0,0,0,0,0,0,0,321,302,287,296,244,0,0,0,0,0,0,0,0,0,1,304,283,292,292,250,26,0,1,0,1,0,0,0,0,124,0,0,"1,307",248,93,26,13,5,19,23,4,72,48,36,26,3,9,7,8,692,102,16
258,Taita College,3,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Lower Hutt City,497,247,250,220,140,9,6,1,106,15,469,6,15,7,0,0,0,0,0,0,0,0,118,88,117,71,103,0,0,0,0,0,0,0,0,0,0,94,104,104,83,90,21,0,1,0,0,0,0,0,0,13,31,0,425,220,107,8,15,4,2,4,0,3,1,4,1,0,1,5,1,104,2,15
259,Naenae College,2,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Lower Hutt City,745,367,378,231,165,93,48,3,205,0,714,17,0,14,0,0,0,0,0,0,0,0,141,176,151,112,165,0,0,0,0,0,0,0,0,0,0,124,157,159,115,110,34,11,1,3,31,0,0,0,0,51,30,0,633,231,99,18,20,2,6,18,2,48,19,19,7,11,9,28,3,175,30,0
260,St Bernard's College,5,Secondary (Year 7-15),State: Integrated,Single Sex-Boys,Wellington Region,Wellington,Lower Hutt City,609,0,609,121,121,79,17,9,260,2,601,0,2,6,0,0,0,0,0,0,71,65,128,88,94,92,71,0,0,0,0,0,0,0,0,62,64,122,89,96,89,68,19,0,0,0,0,0,0,0,0,6,171,0,424,121,77,1,13,1,3,26,0,43,15,11,10,2,3,12,9,243,17,2
261,Hutt Valley High School,8,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Lower Hutt City,"1,552",686,866,246,114,250,32,4,868,38,"1,498",0,38,16,0,0,0,0,0,0,0,0,317,298,301,328,308,0,0,0,0,0,0,0,0,0,2,259,298,299,317,310,62,3,2,0,0,0,0,0,0,26,22,0,"1,450",246,61,15,11,2,16,5,4,64,64,96,26,5,8,19,4,754,114,38
262,Sacred Heart College (Lower Hutt),7,Secondary (Year 9-15),State: Integrated,Single Sex-Girls,Wellington Region,Wellington,Lower Hutt City,833,833,0,122,121,104,21,1,454,10,823,0,10,0,0,0,0,0,0,0,0,0,192,175,161,165,140,0,0,0,0,0,0,0,0,0,1,172,167,174,164,130,24,1,0,0,0,0,0,0,0,35,19,769,0,122,70,6,12,4,7,20,2,41,33,11,19,3,2,16,1,417,37,10
263,Chilton St James School,10,Composite (Year 1-15),Private: Fully Reg.,Single Sex-Girls,Wellington Region,Wellington,Lower Hutt City,420,420,0,25,12,67,6,7,299,4,416,0,4,0,15,14,16,11,16,24,27,34,50,47,52,69,45,0,0,15,14,16,11,16,25,22,33,51,46,54,66,46,5,0,0,0,0,0,0,0,0,0,0,0,416,25,7,3,1,0,1,0,0,6,22,3,36,0,3,3,7,262,37,4
265,St Oran's College,10,Secondary (Year 7-15),State: Integrated,Single Sex-Girls,Wellington Region,Wellington,Lower Hutt City,503,503,0,45,15,53,1,0,385,4,498,0,4,1,0,0,0,0,0,0,71,71,72,73,74,76,66,0,0,0,0,0,0,0,0,60,76,63,78,74,76,70,6,0,0,0,0,0,0,0,0,0,299,0,199,45,10,1,0,0,2,2,0,7,16,22,8,0,0,1,0,375,10,4
266,Waipa Christian School,6,Full Primary,State: Integrated,Co-Ed,Waikato Region,Waikato,Waipa District,42,22,20,1,0,2,13,1,25,0,42,0,0,0,9,5,7,3,8,7,3,0,0,0,0,0,0,0,0,8,6,6,4,7,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,10,1,24,1,0
268,Newlands College,9,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,956,430,526,114,95,231,29,0,447,40,910,0,40,6,0,0,0,0,0,0,0,0,189,207,167,214,179,0,0,0,0,0,0,0,0,0,1,165,206,165,199,175,34,5,5,1,0,0,0,0,0,47,0,8,855,114,44,17,6,5,10,8,5,84,72,43,32,11,9,9,0,405,42,40
269,Onslow College,10,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,"1,255",476,779,91,34,180,25,0,872,53,"1,196",0,53,6,0,0,0,0,0,0,0,0,255,246,257,264,233,0,0,0,0,0,0,0,0,0,1,217,237,268,250,234,41,6,0,1,0,0,0,0,0,26,0,0,"1,170",91,20,6,1,0,2,1,4,25,42,73,40,12,9,4,0,767,105,53
272,Wellington Girls' College,10,Secondary (Year 9-15),State: Not integrated,Single Sex-Girls,Wellington Region,Wellington,Wellington City,"1,314","1,314",0,108,50,167,16,4,922,47,"1,264",0,47,3,0,0,0,0,0,0,0,0,243,289,275,270,237,0,0,0,0,0,0,0,0,0,2,227,271,282,274,222,34,2,0,0,0,0,0,0,0,35,22,0,"1,207",108,20,5,6,7,4,3,5,26,45,70,26,3,1,12,4,817,105,47
273,Wellington High School and Com Ed Centre,9,Secondary (Year 9-15),State: Not integrated,Co-Ed,Wellington Region,Wellington,Wellington City,990,432,558,162,38,52,16,19,647,56,922,10,56,2,0,0,0,0,0,0,0,0,182,161,191,232,224,0,0,0,0,0,0,0,0,0,2,166,164,187,223,194,38,11,3,0,2,0,0,0,0,50,48,0,824,162,7,4,2,2,4,1,18,16,14,12,10,4,2,10,19,581,66,56
274,Wellington East Girls' College,8,Secondary (Year 9-15),State: Not integrated,Single Sex-Girls,Wellington Region,Wellington,Wellington City,"1,021","1,021",0,167,125,146,38,10,521,14,"1,004",0,14,3,0,0,0,0,0,0,0,0,228,203,219,190,181,0,0,0,0,0,0,0,0,0,4,209,207,207,185,179,23,5,2,0,0,0,0,0,0,33,38,6,927,167,91,8,6,0,8,8,4,26,52,52,16,20,1,17,10,479,42,14
275,Wellington College,10,Secondary (Year 9-15),State: Not integrated,Single Sex-Boys,Wellington Region,Wellington,Wellington City,"1,578",0,"1,578",147,69,260,31,18,986,67,"1,502",0,67,9,0,0,0,0,0,0,0,0,305,311,325,324,313,0,0,0,0,0,0,0,0,0,3,275,306,319,324,309,39,3,0,0,0,0,0,0,0,29,68,0,"1,405",147,42,5,7,3,6,4,2,43,60,95,62,11,3,17,18,921,65,67
276,St Patrick's College (Kilbirnie),8,Secondary (Year 9-15),State: Integrated,Single Sex-Boys,Wellington Region,Wellington,Wellington City,788,0,788,102,135,104,26,14,396,11,777,0,11,0,0,0,0,0,0,0,0,0,161,163,184,149,129,2,0,0,0,0,0,0,0,0,0,148,162,166,168,121,23,0,0,0,0,0,0,0,0,25,31,0,721,102,95,19,6,2,0,9,4,63,9,14,18,18,2,6,14,360,36,11
277,Rongotai College,6,Secondary (Year 9-15),State: Not integrated,Single Sex-Boys,Wellington Region,Wellington,Wellington City,589,0,589,68,134,87,34,0,263,3,585,1,3,0,0,0,0,0,0,0,0,0,112,123,129,110,105,9,1,0,0,0,0,0,0,0,2,94,132,118,110,98,28,5,1,1,0,0,0,0,0,31,6,3,545,68,94,18,11,0,9,1,1,19,43,18,7,14,0,20,0,237,26,3
278,Queen Margaret College,10,Composite (Year 1-15),Private: Fully Reg.,Single Sex-Girls,Wellington Region,Wellington,Wellington City,647,647,0,35,17,79,3,2,502,9,638,0,9,0,17,14,20,18,31,33,61,66,82,75,82,74,74,0,0,16,15,20,18,31,33,61,59,84,78,71,75,77,9,0,0,0,0,0,0,0,0,0,0,0,638,35,8,5,0,0,1,0,3,9,31,32,7,0,2,1,2,454,48,9
279,TKKM o Hoani Waititi,4,Composite (Year 1-15),State: Not integrated,Co-Ed,Auckland Region,Auckland,Auckland- Waitakere Ranges,167,89,78,163,0,0,0,0,4,0,167,0,0,0,18,12,14,10,10,13,19,16,15,15,8,11,6,0,0,16,14,12,12,9,16,23,10,14,14,13,10,4,0,0,0,0,0,150,17,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
280,Samuel Marsden Collegiate School,10,Composite (Year 1-15),Private: Fully Reg.,Single Sex-Girls,Wellington Region,Wellington,Wellington City,538,538,0,22,5,81,2,8,412,8,530,0,8,0,10,7,8,18,15,31,67,58,64,61,72,65,62,0,0,10,7,8,18,15,31,61,60,63,58,74,64,63,6,0,0,0,0,0,0,0,0,0,0,530,0,22,2,0,3,0,0,0,0,2,23,41,15,1,0,1,8,353,59,8
281,Scots College,10,Composite (Year 1-15),Private: Fully Reg.,Single Sex-Boys,Wellington Region,Wellington,Wellington City,834,0,834,37,24,131,4,2,615,21,813,0,21,0,11,10,19,17,23,38,76,89,119,122,117,100,93,0,0,11,10,19,17,22,41,61,92,112,123,111,106,86,22,1,0,0,0,0,0,0,0,0,0,813,0,37,17,0,1,0,4,1,1,7,45,65,14,1,1,2,2,536,79,21
282,TKKM o Whakawatea,4,Full Primary,State: Not integrated,Co-Ed,Waikato Region,Waikato,Waipa District,121,62,59,120,1,0,0,0,0,0,121,0,0,0,15,23,17,17,12,15,10,12,0,0,0,0,0,0,0,15,23,17,16,13,15,10,12,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Otamatea Christian School,6,Composite (Year 1-15),Private: Fully Reg.,Co-Ed,Northland Region,Tai Tokerau,Kaipara District,40,24,16,10,1,1,0,0,28,0,40,0,0,0,5,0,5,3,3,1,5,1,2,6,4,2,3,0,0,2,3,5,2,4,3,2,2,1,5,4,5,2,0,0,0,0,0,0,0,0,0,0,0,31,9,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,4,0
284,St Catherines College (Kilbirnie),6,Secondary (Year 9-15),State: Integrated,Single Sex-Girls,Wellington Region,Wellington,Wellington City,283,283,0,38,67,37,48,2,86,5,278,0,5,0,0,0,0,0,0,0,0,0,78,54,55,46,50,0,0,0,0,0,0,0,0,0,0,69,51,59,43,49,9,3,0,0,0,0,0,0,0,7,15,0,256,38,56,3,5,1,0,1,1,21,12,3,1,33,1,14,2,77,9,5
286,St Mary's College (Wellington),9,Secondary (Year 9-15),State: Integrated,Single Sex-Girls,Wellington Region,Wellington,Wellington City,624,624,0,73,91,96,26,1,336,1,623,0,1,0,0,0,0,0,0,0,0,0,141,118,131,115,119,0,0,0,0,0,0,0,0,0,2,129,115,127,124,118,9,0,0,0,0,0,0,0,0,38,24,0,561,73,66,9,7,2,1,3,3,55,10,19,12,18,1,7,1,293,43,1
287,Queen Charlotte College,4,Secondary (Year 7-15),State: Not integrated,Co-Ed,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,357,149,208,110,7,3,2,0,229,6,337,1,6,13,0,0,0,0,0,0,42,43,60,47,70,56,38,1,0,0,0,0,0,0,0,30,48,55,48,72,52,46,5,1,0,0,0,0,0,0,0,23,105,0,209,110,6,0,0,0,0,0,1,1,1,0,1,0,0,2,0,216,13,6
288,Marlborough Boys' College,7,Secondary (Year 9-15),State: Not integrated,Single Sex-Boys,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,938,0,938,179,37,29,14,2,672,5,912,6,5,15,0,0,0,0,0,0,0,0,222,206,200,167,143,0,0,0,0,0,0,0,0,0,0,175,207,204,170,137,40,4,1,0,0,0,0,0,0,65,0,0,847,179,5,2,23,0,3,0,4,11,6,5,7,1,7,6,2,598,74,5
289,Marlborough Girls' College,7,Secondary (Year 9-15),State: Not integrated,Single Sex-Girls,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,"1,035","1,035",0,189,41,31,14,3,744,13,"1,012",6,13,4,0,0,0,0,0,0,0,0,211,220,248,198,158,0,0,0,0,0,0,0,0,0,1,167,214,248,212,168,24,1,0,0,0,0,0,0,0,27,21,0,964,189,11,6,12,0,12,0,0,13,6,3,9,0,4,10,3,706,38,13
290,Collingwood Area School,6,Composite (Year 1-15),State: Not integrated,Co-Ed,Tasman Region,Nelson/Marlborough/West Coast,Tasman District,112,62,50,24,0,2,0,1,85,0,112,0,0,0,6,6,11,7,8,9,8,9,16,5,10,9,8,0,0,6,6,11,7,8,10,5,11,15,6,9,7,8,0,0,3,0,0,0,0,0,0,0,86,0,26,24,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,85,0,0
291,Rai Valley Area School,6,Composite (Year 1-15),State: Not integrated,Co-Ed,Marlborough Region,Nelson/Marlborough/West Coast,Marlborough District,96,44,52,22,0,0,0,2,72,0,86,0,0,10,6,8,12,4,9,5,7,5,12,12,6,8,2,0,0,6,6,14,4,9,5,7,3,12,11,8,8,2,1,0,0,0,0,0,0,0,0,0,24,56,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,2,0
292,Golden Bay High School,6,Secondary (Year 7-15),State: Not integrated,Co-Ed,Tasman Region,Nelson/Marlborough/West Coast,Tasman District,302,134,168,40,1,2,3,1,253,2,296,4,2,0,0,0,0,0,0,0,52,47,41,57,39,47,19,0,0,0,0,0,0,0,0,41,50,44,49,41,50,22,4,0,0,0,1,0,0,0,0,52,98,0,146,40,0,0,0,0,0,0,1,0,0,1,1,0,1,2,1,237,16,2
293,Nayland College,6,Secondary (Year 9-15),State: Not integrated,Co-Ed,Nelson Region,Nelson/Marlborough/West Coast,Nelson City,"1,100",543,557,170,26,28,8,2,813,53,"1,009",11,53,27,0,0,0,0,0,0,0,0,231,229,221,218,201,0,0,0,0,0,0,0,0,2,1,164,237,242,191,207,49,6,1,0,0,0,0,0,0,7,22,0,980,170,9,5,5,1,3,0,3,10,6,3,9,3,3,2,2,739,74,53
294,Nelson College,7,Secondary (Year 9-15),State: Not integrated,Single Sex-Boys,Nelson Region,Nelson/Marlborough/West Coast,Nelson City,"1,101",0,"1,101",149,22,62,11,1,802,54,"1,042",5,54,0,0,0,0,0,0,0,0,0,225,221,231,234,187,3,0,0,0,0,0,0,0,0,2,171,210,236,236,185,55,4,1,1,0,0,0,0,0,38,0,0,"1,004",149,11,0,8,0,3,0,0,39,1,9,13,5,4,2,1,727,75,54
295,Nelson College For Girls,7,Secondary (Year 9-15),State: Not integrated,Single Sex-Girls,Nelson Region,Nelson/Marlborough/West Coast,Nelson City,"1,080","1,080",0,140,19,67,5,3,794,52,"1,018",1,52,9,0,0,0,0,0,0,0,0,227,213,287,198,155,0,0,0,0,0,0,0,0,0,2,167,226,254,207,175,41,4,3,1,0,0,0,0,0,41,0,0,977,140,9,2,6,0,2,0,0,38,1,9,19,2,1,2,3,671,123,52
296,Waimea College,8,Secondary (Year 9-15),State: Not integrated,Co-Ed,Tasman Region,Nelson/Marlborough/West Coast,Tasman District,"1,477",669,808,134,16,27,7,5,"1,253",35,"1,369",5,35,68,0,0,0,0,0,0,0,0,330,281,354,260,234,10,8,0,0,0,0,0,0,0,1,246,294,338,275,262,50,5,3,3,0,0,0,0,0,21,0,0,"1,348",134,1,0,4,0,2,2,7,16,1,4,6,1,0,6,5,"1,168",85,35
297,Tapawera Area School,4,Composite (Year 1-15),State: Not integrated,Co-Ed,Tasman Region,Nelson/Marlborough/West Coast,Tasman District,228,99,129,37,0,2,2,1,186,0,224,0,0,4,20,18,21,21,16,17,20,20,18,13,20,11,13,0,0,20,17,22,21,16,17,14,20,22,13,19,11,14,2,0,0,0,0,0,0,0,0,0,0,224,0,37,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,173,13,0
298,Motueka High School,4,Secondary (Year 9-15),State: Not integrated,Co-Ed,Tasman Region,Nelson/Marlborough/West Coast,Tasman District,631,305,326,126,8,4,2,0,461,30,572,2,30,27,0,0,0,0,0,0,0,0,155,126,139,116,88,4,3,0,0,0,0,0,0,0,1,131,128,133,121,93,20,4,0,0,0,0,0,0,0,18,0,25,529,126,4,1,1,0,2,0,0,3,1,0,0,1,0,1,0,425,36,30
299,Murchison Area School,4,Composite (Year 1-15),State: Not integrated,Co-Ed,Tasman Region,Nelson/Marlborough/West Coast,Tasman District,106,55,51,16,1,0,0,0,89,0,106,0,0,0,10,8,11,11,9,8,11,6,14,7,6,2,2,1,0,10,8,11,11,8,9,10,5,14,9,5,2,3,1,0,0,0,0,0,0,0,0,0,0,63,43,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88,1,0
300,Karamea Area School,5,Composite (Year 1-15),State: Not integrated,Co-Ed,West Coast Region,Nelson/Marlborough/West Coast,Buller District,80,44,36,8,1,1,0,0,70,0,73,0,0,7,10,5,10,7,8,7,7,4,4,6,3,4,5,0,0,9,6,10,7,8,7,6,3,5,5,5,4,4,1,0,0,0,0,0,0,0,0,0,0,73,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,3,0
301,Buller High School,3,Secondary (Year 9-15),State: Not integrated,Co-Ed,West Coast Region,Nelson/Marlborough/West Coast,Buller District,363,174,189,59,1,9,5,5,284,0,331,5,0,27,0,0,0,0,0,0,0,0,78,85,81,71,44,2,2,0,0,0,0,0,0,0,0,52,87,87,74,51,9,2,1,0,0,0,0,0,0,129,0,0,202,59,0,1,0,0,0,0,0,6,1,1,1,0,0,5,5,277,7,0
303,Greymouth High School,4,Secondary (Year 9-15),State: Not integrated,Co-Ed,West Coast Region,Nelson/Marlborough/West Coast,Grey District,585,287,298,102,14,5,15,0,449,0,502,4,0,79,0,0,0,0,0,0,0,0,127,119,124,116,95,4,0,0,0,0,0,0,0,0,2,102,118,124,123,98,17,1,0,0,0,0,0,0,0,0,0,51,451,102,1,2,8,0,2,0,1,0,1,1,3,0,0,15,0,427,22,0
